0,0,0,0,0,0,0
5.12107325486152e-05,0,0,1.28634371253019e-09,0,0,0
0.00010242146509723,0,0,5.14532793142213e-09,0,0,0
0.000153632197645846,0,0,1.15768822800717e-08,0,0,0
0.000204842930194461,0,0,2.05809363838e-08,0,0,0
0.000460896592937537,0,0,1.04186240249557e-07,0,0,0
0.000716950255680613,0,0,2.52093482897385e-07,0,0,0
0.000973003918423689,0,0,4.64293869658004e-07,0,0,0
0.00122905758116676,0,0,7.40778607064864e-07,0,0,0
0.00250932589488215,0,0,3.08715986645298e-06,0,0,0
0.00378959420859753,0,0,7.03933156349631e-06,0,0,0
0.00506986252231291,0,0,1.25961958672469e-05,0,0,0
0.00635013083602829,0,0,1.97566556968988e-05,0,0,0
0.0127514724046052,0,0,7.95745417826761e-05,0,0,0
0.0191528139731821,0,0,0.000179318184958963,0,0,0
0.025554155541759,0,0,0.000318851291873046,0,0,0
0.0319554971103359,0,0,0.000498038033133293,0,0,0
0.0639622049532204,0,0,0.00198405267685288,0,0,0
0.0959689127961049,0,0,0.00444129976358078,0,0,0
0.127975620638989,0,0,0.00785331612352575,0,0,0
0.159982328481874,0,0,0.0122039134235089,0,0,0
0.286155675525295,0,0,0.0381919660527668,0,0,0
0.412329022568717,0,0,0.0775896306933189,0,0,0
0.538502369612138,0,0,0.12952465025168,0,0,0
0.66467571665556,0,0,0.19317700903026,0,0,0
0.883423460639387,0,0,0.329043474195303,0,0,0
1.10217120462321,0,0,0.494239650787978,0,0,0
1.32091894860704,0,0,0.685558418770106,0,0,0
1.53966669259087,0,0,0.900080611333756,0,0,0
1.84903841598927,0,0,1.23803441975828,0,0,0
2.15841013938767,0,0,1.61109098802274,0,0,0
2.46778186278608,0,0,2.01402373656851,0,0,0
2.77715358618448,0,0,2.44212961432346,0,0,0
3.18599021857121,0,0,3.03966221807094,0,0,0
3.59482685095794,0,0,3.66734554940258,0,0,0
4.00366348334467,0,0,4.31957165685322,0,0,0
4.4125001157314,0,0,4.99116817270169,0,0,0
4.8948745356188,0,0,5.80275384449913,0,0,0
5.37724895550621,0,0,6.63128595603492,0,0,0
5.85962337539361,0,0,7.47325077005224,0,0,0
6.34199779528101,0,0,8.32522467458154,0,0,0
6.91757176909731,0,0,9.35115765637086,0,0,0
7.49314574291361,0,0,10.3853817475741,0,0,0
8.06871971672991,0,0,11.4260413736762,0,0,0
8.64429369054622,0,0,12.471074845436,0,0,0
9.34529029469263,0,0,13.7474786201848,0,0,0
10.046286898839,0,0,15.0273495882669,0,0,0
10.7472835029855,0,0,16.3099275139213,0,0,0
11.4482801071319,0,0,17.594042477458,0,0,0
12.3293812376671,0,0,19.2089658144535,0,0,0
13.2104823682024,0,0,20.8251144681249,0,0,0
14.0915834987377,0,0,22.4423242161569,0,0,0
14.9726846292729,0,0,24.0599143758765,0,0,0
16.1273631836659,0,0,26.1795721772927,0,0,0
17.2820417380589,0,0,28.2996401849901,0,0,0
18.4367202924518,0,0,30.4202088483102,0,0,0
19.5913988468448,0,0,32.5407944080849,0,0,0
21.0913988468448,0,0,35.2950502109328,0,0,0
22.5913988468448,0,0,38.0495462211249,0,0,0
24.0913988468448,0,0,40.8044858919435,0,0,0
25.5913988468448,0,0,43.5593311065191,0,0,0
27.0913988468448,0,0,46.3136539866938,0,0,0
28.5913988468448,0,0,49.0681759916438,0,0,0
30.0913988468448,0,0,51.8230657781154,0,0,0
31.5913988468448,0,0,54.5778772631587,0,0,0
33.0913988468448,0,0,57.3322557484509,0,0,0
34.5913988468448,0,0,60.0867993022854,0,0,0
36.0913988468448,0,0,62.8416477361107,0,0,0
37.5913988468448,0,0,65.5964312603704,0,0,0
39.0913988468448,0,0,68.3508558406585,0,0,0
40.5913988468448,0,0,71.1054172578802,0,0,0
42.0913988468448,0,0,73.8602314115861,0,0,0
43.5913988468448,0,0,76.6149917571843,0,0,0
45.0913988468448,0,0,79.369454548859,0,0,0
46.5913988468448,0,0,82.1240307742997,0,0,0
48.0913988468448,0,0,84.8788165108017,0,0,0
49.5913988468448,0,0,87.6335576419758,0,0,0
51.0913988468448,0,0,90.3880521097586,0,0,0
52.5913988468448,0,0,93.1426406107743,0,0,0
54.0913988468448,0,0,95.8974027902558,0,0,0
55.5913988468448,0,0,98.6521279932414,0,0,0
56.6935491351336,0,0,100.67609473542,0,0,0
57.7956994234224,0,0,102.700088625589,0,0,0
58.8978497117112,0,0,104.72411327212,0,0,0
60,0,0,106.748140647156,0,0,0
